;cal_pre_call_number;cal_call_number;cal_eta;cal_etd;cal_rta;cal_rtd;cal_conveyance_registration;callsign;countrycode;cnvname;cal_carrier;cal_place_code;cal_last_place_code;cal_next_place_code
3187;401708;;43761,20833;43792,5;;;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3188;401707;193279.0;43788,25;43788,76042;43788,27987;43788,78764;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3189;401705;193191.0;43778,375;43778,75;43778,39063;43778,78002;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3190;401703;193101.0;43769,26042;43769,75;43769,27014;43769,77361;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3191;401704;193146.0;43773,41667;43774,73958;43773,43125;43774,76528;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3192;401668;193041.0;43763,5625;43764,05208;43763,57986;43764,06142;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ESBCN;DZORN
3193;401658;192875.0;43749,10417;43750,79167;43749,11829;43750,80384;9308613.0;5BLZ4;CY;CONTSHIP FUN;CMACGM;FRMRS;ESBCN;DZALG
3194;401660;192899.0;43750,29167;43752,69792;43750,31597;43752,71259;9235385.0;V2PY4;AG;JANINA;CMACGM;FRMRS;DZALG;ESBCN
3195;401657;192872.0;43748,63889;43750,375;43748,62891;43750,38836;9143855.0;CNA3598;MA;OUED ZIZ;CMACGM;FRMRS;ITGOA;DZALG
3196;401652;192964.0;43756,41667;43756,72917;43756,43056;43756,75483;9427926.0;ZDNC7;GI;PAGANELLA;MARMEDSA;FRMRS;ITCVV;FRSET
3197;401596;;43757,16667;43758,75;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;DZALG
3198;401595;193171.0;43776,29167;43778,46528;43776,31574;43778,48264;9393230.0;9HYQ9;DZ;GOURAYA;NAVIMED;FRMRS;ITGOA;DZALG
3199;401500;;43819,79167;43820,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3200;401496;;43791,79167;43792,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3201;401497;;43830,70764;43830,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3202;401498;;43805,79167;43806,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3203;401492;;43763,75;43764,75;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3204;401493;;43769,125;43771,75;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3205;401502;;43833,16667;43834,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3206;401494;;43777,95764;43778,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3207;401495;;43784,79167;43785,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3208;401499;;43812,95764;43813,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3209;401501;;43826,95764;43827,79167;;;7039476.0;ZZZ;FR;CMA CGM NAF TBN;CMACGM;FRMRS;ITGOA;ESBCN
3210;401460;192868.0;43748,375;43749,11458;43748,39152;43749,14087;9210098.0;A8RQ8;LR;CRISTINA STAR;CMACGM;FRMRS;ITGOA;ESBCN
3211;401451;193128.0;43771,45833;43772,95833;43771,47891;43772,97785;9686912.0;V7IL5;MH;OLIVIA I;CMACGM;FRMRS;ITGOA;ESBCN
3212;401436;192815.0;43743,28125;43743,83333;43743,29617;43743,84694;9143879.0;D5RA9;LR;OKEE LILO;CMACGM;FRMRS;TNTUN;ESBCN
3213;401433;192804.0;43742,36458;43743,77083;43742,37927;43743,78801;9235385.0;V2PY4;AG;JANINA;CMACGM;FRMRS;ESBCN;DZALG
3214;401432;192791.0;43741,66667;43743,125;43741,68236;43743,13403;9354442.0;ZDIW5;GI;DINA TRADER;CMACGM;FRMRS;ITGOA;ESBCN
3215;401393;192835.0;43746,16667;43746,85417;43746,17578;43746,87208;9451719.0;ZDJO7;GI;MONZA EXPRESS;MARMEDSA;FRMRS;ITCVV;FRSET
3216;401313;193061.0;43765,5;43766,81944;43765,51944;43766,84354;9685085.0;7THU;DZ;TITTERI;NAVIMED;FRMRS;ITGOA;DZSKI
3217;401312;192969.0;43757,04167;43757,66319;43757,0625;43757,69388;9393230.0;9HYQ9;DZ;GOURAYA;NAVIMED;FRMRS;ITGOA;DZALG
3218;401284;193026.0;43762,41667;43763,54167;43762,42394;43763,54706;9327578.0;DCTW2;DE;BENEDIKT;CMACGM;FRMRS;DZGHZ;ESBCN
3219;401282;193044.0;43764,16667;43764,5;43764,175;43764,51875;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3220;401280;192949.0;43755,20833;43755,70833;43755,21846;43755,72008;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3221;401281;192995.0;43759,21875;43760,70833;43759,22836;43760,72917;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3222;401279;192888.0;43750,14583;43750,46875;43750,16325;43750,48958;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3223;401274;192967.0;43756,625;43766,66667;43756,64521;;8420426.0;3EBE3;PA;CAP CAMARAT;CMACGM;FRMRS;DZMOS;DZSKI
3224;401244;192816.0;43743,29167;43743,95833;43743,30689;43743,98061;9126766.0;9HZQ8;MT;CORELLI;ARKAS;FRMRS;PTLEI;ITGOA
3225;401242;;43748,41667;43749,08333;;;9362413.0;MCMB2;IM;SPIRIT OF MELBOURNE;CMACGM;FRMRS;ITGOA;ESBCN
3226;401243;192925.0;43753,125;43754,75;43753,13889;43754,7659;9378929.0;d5t05;LR;ATLANTIC MERCHANT;CMACGM;FRMRS;DZGHZ;ESBCN
3227;401236;193072.0;43766,52083;43766,75347;43766,53542;43766,77042;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;TNLGN;FRPVO
3228;401237;193089.0;43768,27083;43768,47917;43768,28179;43768,4926;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;FRPVO;DZALG
3229;401216;192934.0;43754,17014;43754,75;43754,18753;43754,76758;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRBIA;FRBIA
3230;401218;192986.0;43758,20486;43758,70139;43758,22402;43758,72904;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3231;401222;193065.0;43766,24653;43766,76042;43766,26284;43766,81378;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3232;401209;192777.0;43740,14583;43740,73958;43740,16341;43740,76091;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRBIA;FRBIA
3233;401212;192837.0;43746,16319;43746,71875;43746,18347;43746,72972;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRBIA;FRAJA
3234;401220;193020.0;43762,16319;43762,71875;43762,1781;43762,72572;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3235;401223;193086.0;43768,21875;43768,75694;43768,23403;43768,77873;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3236;401210;192796.0;43742,16667;43742,71875;43742,18833;43742,72563;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRBIA;FRAJA
3237;401221;193048.0;43764,19792;43764,70833;43764,22083;43764,72369;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3238;401211;192822.0;43744,19792;43744,70833;43744,21557;43744,73549;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3239;401213;192862.0;43748,15972;43748,71875;43748,17361;43748,73182;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRBIA;FRBIA
3240;401214;192895.0;43750,20139;43750,70833;43750,22793;43750,73093;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3241;401215;192918.0;43752,20139;43752,72222;43752,21833;43752,73434;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3242;401219;193002.0;43760,17361;43760,72222;43760,19141;43760,74375;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3243;401217;192957.0;43756,17014;43756,71528;43756,19023;43756,74036;9138006.0;FLBX;FR;VIZZAVONA;CORSICALINEA;FRMRS;FRAJA;FRAJA
3244;401200;192870.0;43748,54167;43750,40625;43748,55601;43750,42245;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;DZALG;TNLGN
3245;401194;192784.0;43740,46875;43740,64583;43740,48542;43740,66218;9185396.0;TSMT;TN;CARTHAGE;CORSICALINEA;FRMRS;;
3246;401205;192923.0;43752,47917;43753,60069;43752,48889;43753,61229;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;TNLGN;DZALG
3247;401206;192997.0;43759,5;43760,39583;43759,51044;43760,41549;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;TNLGN;DZALG
3248;401198;193092.0;43768,43403;43768,625;43768,44714;43768,63895;9185396.0;TSMT;TN;CARTHAGE;CORSICALINEA;FRMRS;;
3249;401203;;43761,41667;43761,79167;;;9440095.0;9HA2350;MT;NEPTUNE ODYSSEY;MARMEDSA;FRMRS;TRGEM;FRSET
3250;401199;192790.0;43741,5625;43743,41667;43741,57624;43743,4401;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;DZALG;TNLGN
3251;401196;192942.0;43754,45833;43754,58333;43754,47222;43754,62499;9185396.0;TSMT;TN;CARTHAGE;CORSICALINEA;FRMRS;;
3252;401201;192952.0;43755,60417;43757,45833;43755,61483;43757,4706;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;DZALG;TNLGN
3253;401195;;43747,33333;43747,58333;;;9185396.0;TSMT;TN;CARTHAGE;CORSICALINEA;FRMRS;;
3254;401204;192833.0;43745,57292;43746,42708;43745,58347;43746,44503;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;TNLGN;DZALG
3255;401197;193017.0;43761,51389;43761,71528;43761,52962;43761,71902;9185396.0;TSMT;TN;CARTHAGE;CORSICALINEA;FRMRS;;
3256;401202;193027.0;43762,54167;43764,40625;43762,56148;43764,4125;9230476.0;FILL;FR;DANIELLE CASANOVA;CORSICALINEA;FRMRS;DZALG;TNLGN
3257;401156;193024.0;43762,34722;43762,69792;43762,37067;43762,71435;9337365.0;TCQY7;MT;VENTO DI MAESTRALE;FERON;FRMRS;ESTAR;ITGOA
3258;401157;193367.0;43797,47917;43797,875;43797,49486;43797,88917;9379351.0;TCRF4;TR;VENTO DI TRAMONTANA;FERON;FRMRS;PTSET;ITGOA
3259;401158;193440.0;43805,97917;43808,79167;43805,99653;43808,80229;9337365.0;TCQY7;MT;VENTO DI MAESTRALE;FERON;FRMRS;PTSET;ITGOA
3260;401155;192930.0;43753,40278;43753,77083;43753,42225;43753,78125;9379351.0;TCRF4;TR;VENTO DI TRAMONTANA;FERON;FRMRS;PTSET;ITGOA
3261;401145;192974.0;43757,1875;43757,71181;43757,20208;43757,73184;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3262;401141;192877.0;43749,18056;43749,70833;43749,19516;43749,71679;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3263;401144;192945.0;43755,16667;43755,71181;43755,18069;43755,73824;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3264;401140;192850.0;43747,18056;43747,71181;43747,18889;43747,72222;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3265;401143;192927.0;43753,17014;43753,71528;43753,18326;43753,72645;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3266;401136;192765.0;43739,17014;43739,71875;43739,18913;43739,73633;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3267;401137;192785.0;43741,17014;43741,70833;43741,1866;43741,72951;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3268;401138;192809.0;43743,19444;43743,71875;43743,20597;43743,73403;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3269;401148;193031.0;43763,17014;43763,71181;43763,19075;43763,7326;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3270;401151;193097.0;43769,21181;43769,75347;43769,23796;43769,78447;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3271;401139;192829.0;43745,19444;43745,71875;43745,22819;43745,73718;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3272;401147;193011.0;43761,19444;43761,72917;43761,21122;43761,7576;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3273;401149;193057.0;43765,23611;43765,74306;43765,25694;43765,76944;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3274;401142;192910.0;43751,21528;43751,70833;43751,22402;43751,71597;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3275;401146;192993.0;43759,19444;43759,72917;43759,21325;43759,74322;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3276;401150;193077.0;43767,21181;43767,75;43767,23176;43767,77091;9161948.0;FNPV;FR;JEAN NICOLI;CORSICALINEA;FRMRS;FRAJA;FRAJA
3277;401121;192946.0;43755,16736;43755,71528;43755,18144;43755,73471;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3278;401118;192876.0;43749,16667;43749,70139;43749,17867;43749,7106;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3279;401120;192926.0;43753,16667;43753,70139;43753,17778;43753,71155;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3280;401117;192849.0;43747,16667;43747,70833;43747,17745;43747,71806;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3281;401125;193030.0;43763,16667;43763,70486;43763,17847;43763,71427;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3282;401114;192786.0;43741,17361;43741,70833;43741,20139;43741,73829;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3283;401124;193010.0;43761,15625;43761,71875;43761,18333;43761,74877;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3284;401122;192973.0;43757,18819;43757,70486;43757,20141;43757,71528;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3285;401115;192810.0;43743,19792;43743,69792;43743,21226;43743,71009;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3286;401126;193056.0;43765,23958;43765,74306;43765,25188;43765,75056;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3287;401128;193098.0;43769,22917;43769,75;43769,2399;43769,76133;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3288;401119;192906.0;43751,1875;43751,70139;43751,20029;43751,72411;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3289;401116;192828.0;43745,1875;43745,72917;43745,20898;43745,74912;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3290;401127;193075.0;43767,20833;43767,75;43767,21884;43767,77569;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3291;401123;192994.0;43759,19792;43759,70833;43759,21558;43759,72222;9247510.0;FQDN;FR;PASCAL PAOLI;CORSICALINEA;FRMRS;FRBIA;FRBIA
3292;401106;192754.0;43737,67708;43738,80208;43737,68882;43738,80456;9683491.0;V7DV3;MH;CONTSHIP ZEN;CMACGM;FRMRS;DZORN;ESBCN
3293;401104;192733.0;43735,55208;43736,5;43735,56924;43736,51082;9143855.0;CNA3598;MA;OUED ZIZ;CMACGM;FRMRS;ESBCN;DZALG
3294;401099;193165.0;43776,13889;43776,83333;43776,15793;43776,01389;9668972.0;IBHC;IT;JOLLY VANADIO;MESSINA;FRMRS;ESCAS;ITGOA
3295;401098;192720.0;43734,72917;43736,5;43734,73958;43736,5123;9252864.0;V2CO4;AG;MARINA;CMACGM;FRMRS;ITGOA;ESBCN
3296;401013;193459.0;43807,38889;43808,85417;43807,419;43808,86491;9212022.0;V7AO8;MH;CHARLOTTE BORCHARD;MARMEDSA;FRMRS;ITSAL;ESCAS
3297;401014;193322.0;43792,02083;43792,77431;43792,0419;43792,79047;9212010.0;V7AT6;MH;RACHEL BORCHARD;MARMEDSA;FRMRS;ITSAL;ESCAS
3298;401012;193190.0;43778,35764;43779,08333;43778,37067;43779,0875;9212034.0;V7AL8;MH;RUTH BORCHARD;MARMEDSA;FRMRS;ITSAL;ESCAS
3299;401010;192871.0;43748,55556;43749,65278;43748,56733;43749,67059;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;ESBCN
3300;401011;192953.0;43755,82292;43757,45833;43755,83613;43757,5072;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;ESBCN
3301;401009;192831.0;43745,39583;43746,70833;43745,40778;43746,72023;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3302;401008;192789.0;43741,41667;43741,72917;43741,42367;43741,74865;9129586.0;MGTT6;GB;MONT VENTOUX;CMACGM;FRMRS;TNTUN;TNTUN
3303;400898;192773.0;43739,625;43743,375;43739,64236;43743,43057;8420426.0;3EBE3;PA;CAP CAMARAT;CMACGM;FRMRS;DZMOS;DZBJA
3304;400894;192697.0;43732,54167;43733,41667;43732,55786;43733,43115;9401673.0;D5GA6;LR;HANSA ROTENBURG;CMACGM;FRMRS;PTSET;ITGOA
3305;400891;192640.0;43728,125;43729,54167;43728,14079;43729,55337;9364344.0;A8JG6;LR;CONTSHIP BEE;CMACGM;FRMRS;ITGOA;ESBCN
3306;400892;192652.0;43728,42361;43729,52083;43728,44397;43729,52759;9308613.0;5BLZ4;CY;CONTSHIP FUN;CMACGM;FRMRS;ESBCN;DZALG
3307;400890;192639.0;43727,82292;43729,46875;43727,84501;43729,47831;9139646.0;V2QT2;AG;KRETA S;CMACGM;FRMRS;MAPTM;ESBCN
3308;400887;192944.0;43755,125;43756,11111;43755,14563;43756,14236;9635688.0;9HA5081;MT;SKIATHOS I;MARFRET;FRMRS;ITGOA;ESBCN
3309;400883;193544.0;43818,97222;43820,35417;43818,98443;43820,36844;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3310;400882;193485.0;43811,375;43814,33681;43811,38894;43814,34428;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3311;400880;193420.0;43803,38889;43806,39931;43803,40139;43806,41244;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3312;400876;193354.0;43796,21875;43799,16667;43796,24444;43799,18602;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3313;400881;192679.0;43731,15625;43731,51389;43731,16667;43731,53609;9451721.0;9HA3929;MT;NEPTUNE HORIZON;MARMEDSA;FRMRS;MAPTM;ITLIV
3314;400874;193225.0;43783,25417;43784,79167;43783,2663;43784,81597;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3315;400871;193085.0;43768,20833;43769,85417;43768,22613;43769,87087;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3316;400875;193310.0;43790,82292;43791,73958;43790,84306;43791,74618;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3317;400872;193154.0;43774,875;43778,34722;43774,89257;43778,3589;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3318;400868;192855.0;43747,25;43749,69792;43747,26619;43749,7055;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3319;400869;192933.0;43753,88889;43756,80903;43753,90569;43756,82684;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3320;400870;193008.0;43760,88889;43763,75;43760,89583;43763,75536;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3321;400866;192776.0;43739,92708;43742,83333;43739,94473;43742,84005;9262003.0;LYTR;LT;SAUMATY;MARFRET;FRMRS;DZALG;DZALG
3322;400775;;43725,16667;43725,75;;;9142461.0;TSMS;TN;SALAMMBO;CORSICALINEA;FRMRS;TNLGN;TNLGN
3323;400770;192885.0;43749,51389;43752,16667;43749,52884;43752,18664;7724265.0;ODWZ;PA;BEKAA DREAM;SUARDIAZ;FRMRS;DZSKI;DZMOS
3324;400759;192803.0;43742,25;43742,73264;43742,26098;43742,7534;7724265.0;ODWZ;PA;BEKAA DREAM;SUARDIAZ;FRMRS;DZSKI;ESBCN
3325;400751;192694.0;43732,38889;43732,77083;43732,40972;43732,785;9438717.0;SVBS2;GR;NEPTUNE KEFALONIA;MARMEDSA;FRMRS;TRGEM;FRFOS
3326;400741;192874.0;43748,72222;43750,84375;43748,7375;43750,86468;9685085.0;7THU;DZ;TITTERI;NAVIMED;FRMRS;DZSKI;ITMDC
3327;400723;192861.0;43748,10417;43748,64583;43748,12167;43748,65281;9327578.0;DCTW2;DE;BENEDIKT;CMACGM;FRMRS;DZGHZ;ESBCN
3328;400721;192788.0;43741,375;43742,10417;43741,39521;43742,1487;9641235.0;V7ZU2;MH;KATHERINE;CMACGM;FRMRS;ITGOA;ESBCN
3329;400720;192721.0;43734,85417;43735,53125;43734,8687;43735,54912;9301926.0;9VEK9;SG;LUCIE SCHULTE;CMACGM;FRMRS;ITGOA;ESBCN
3330;400706;192795.0;43742,125;43742,79167;43742,14306;43742,80375;9427926.0;ZDNC7;GI;PAGANELLA;MARMEDSA;FRMRS;ESBCN;FRSET
3331;400680;193016.0;43761,33333;43762,34375;43761,34444;43762,35833;9668984.0;IBHS;IT;JOLLY PALLADIO;MESSINA;FRMRS;ESCAS;ITGOA
3332;400677;192570.0;43721,36806;43722,66667;43721,37654;43722,6875;9238686.0;V2BG1;AG;CORONA J;CMACGM;FRMRS;ITGOA;ESBCN
3333;400678;192651.0;43728,41667;43728,64583;43728,42708;43728,66332;9330848.0;D5SF9;LR;ATLANTIC GENEVA;CMACGM;FRMRS;ESBCN;DZDJE
3334;400667;192771.0;43739,41667;43739,79167;43739,42765;43739,81947;9378929.0;d5t05;LR;ATLANTIC MERCHANT;CMACGM;FRMRS;DZGHZ;ESBCN
3335;400666;192696.0;43732,42708;43732,79167;43732,44236;43732,80936;9327578.0;DCTW2;DE;BENEDIKT;CMACGM;FRMRS;DZGHZ;ESBCN
3336;400578;192635.0;43727,35417;43727,9375;43727,37065;43727,96126;9635676.0;V7ZT8;MH;ALEXANDRA;CMACGM;FRMRS;ITGOA;ESBCN
3337;400565;192832.0;43745,45833;43745,75;43745,46944;43745,76676;9457206.0;TCA3421;TR;PAQIZE;WORMS;FRMRS;TNRDS;TNRDS
3338;400566;192919.0;43752,20833;43752,69792;43752,22891;43752,71976;9457206.0;TCA3421;TR;PAQIZE;WORMS;FRMRS;TNRDS;TNRDS
3339;400568;193074.0;43766,85069;43767,75;43766,86762;43767,76515;9457206.0;TCA3421;TR;PAQIZE;WORMS;FRMRS;TNRDS;TNRDS
3340;400567;192996.0;43759,20833;43759,8125;43759,23182;43759,82292;9457206.0;TCA3421;TR;PAQIZE;WORMS;FRMRS;TNRDS;TNRDS
3341;400556;192783.0;43740,27083;43740,70139;43740,28501;43740,72516;9142461.0;TSMS;TN;SALAMMBO;WORMS;FRMRS;TNRDS;TNRDS
3342;400558;192941.0;43754,36458;43754,76389;43754,38089;43754,77512;9142461.0;TSMS;TN;SALAMMBO;WORMS;FRMRS;TNRDS;TNRDS
3343;400559;193009.0;43761,08333;43762,08333;43761,11389;43762,10694;9142461.0;TSMS;TN;SALAMMBO;WORMS;FRMRS;TNRDS;TNRDS
3344;400563;192959.0;43756,20833;43757,59375;43756,22014;43757,62431;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
3345;400561;192801.0;43742,20486;43742,67708;43742,22976;43742,7003;9457206.0;TCA3421;TR;PAQIZE;WORMS;FRMRS;TNRDS;TNRDS
3346;400562;192886.0;43749,77083;43750,70833;43749,78881;43750,72061;9207998.0;TSAM;TN;AMILCAR;WORMS;FRMRS;TNRDS;TNRDS
3347;400560;193088.0;43768,25;43768,75;43768,26395;43768,76875;9183790.0;5BXA4;CY;MIRAMAR EXPRESS;WORMS;FRMRS;TNRDS;TNRDS
3348;400564;193037.0;43763,22917;43764,52083;43763,25;43764,53958;9208007.0;TSEL;TN;ELYSSA;WORMS;FRMRS;TNRDS;TNRDS
3349;400557;192858.0;43747,3125;43747,69792;43747,33194;43747,71667;9183790.0;5BXA4;CY;MIRAMAR EXPRESS;WORMS;FRMRS;TNRDS;TNRDS
3350;400506;;43737,125;43737,5;;;9668506.0;SVBZ1;MT;NEPTUNE THALASSA;MARMEDSA;FRMRS;ITCVV;FRSET
3351;400482;192772.0;43739,42361;43740,46875;43739,4375;43740,49765;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;MACAS;MACAS
3352;399809;192503.0;43715,85417;43716,68056;43715,86453;43716,70278;8917883.0;C6YU5;BS;AKNOUL;CMACGM;FRMRS;DZMOS;MACAS
3353;400481;192678.0;43731,14583;43732,78125;43731,16319;43732,79899;8420426.0;3EBE3;PA;CAP CAMARAT;CMACGM;FRMRS;DZMOS;DZSKI
3354;400442;192486.0;43714,45833;43715,64583;43714,47083;43715,65618;9364344.0;A8JG6;LR;CONTSHIP BEE;CMACGM;FRMRS;ESBCN;DZALG
3355;400441;192474.0;43713,70833;43715,35417;43713,70833;43715,36721;9683491.0;V7DV3;MH;CONTSHIP ZEN;CMACGM;FRMRS;ITGOA;ESBCN
