;dep;sexe;jour;hosp;rea;rad;dc
54340;34;1;2020-09-13;39;11;438;76
54341;34;2;2020-09-13;32;6;393;55
54342;35;0;2020-09-13;57;3;525;89
54343;35;1;2020-09-13;32;2;290;46
54344;35;2;2020-09-13;25;1;233;43
54345;36;0;2020-09-13;3;1;198;82
54346;36;1;2020-09-13;2;1;89;43
54347;36;2;2020-09-13;1;0;108;39
54348;37;0;2020-09-13;13;5;386;94
54349;37;1;2020-09-13;7;3;174;61
54350;37;2;2020-09-13;6;2;211;33
54351;38;0;2020-09-13;49;7;785;153
54352;38;1;2020-09-13;27;4;380;88
54353;38;2;2020-09-13;21;3;396;65
54354;39;0;2020-09-13;2;0;330;60
54355;39;1;2020-09-13;1;0;145;30
54356;39;2;2020-09-13;1;0;184;30
54357;40;0;2020-09-13;1;0;80;13
54358;40;1;2020-09-13;1;0;45;7
54359;40;2;2020-09-13;0;0;35;6
54360;41;0;2020-09-13;6;0;343;66
54361;41;1;2020-09-13;4;0;174;37
54362;41;2;2020-09-13;2;0;168;29
54363;42;0;2020-09-13;76;7;1043;249
54364;42;1;2020-09-13;45;7;540;169
54365;42;2;2020-09-13;30;0;503;80
54366;43;0;2020-09-13;2;1;108;18
54367;43;1;2020-09-13;1;1;43;11
54368;43;2;2020-09-13;1;0;65;7
54369;44;0;2020-09-13;23;4;792;172
54370;44;1;2020-09-13;16;2;405;104
54371;44;2;2020-09-13;7;2;386;68
54372;45;0;2020-09-13;29;6;688;106
54373;45;1;2020-09-13;21;6;349;67
54374;45;2;2020-09-13;8;0;337;39
54375;46;0;2020-09-13;0;0;72;22
54376;46;1;2020-09-13;0;0;36;10
54377;46;2;2020-09-13;0;0;36;12
54378;47;0;2020-09-13;15;5;94;13
54379;47;1;2020-09-13;10;3;47;10
54380;47;2;2020-09-13;5;2;47;3
54381;48;0;2020-09-13;3;0;27;1
54382;48;1;2020-09-13;2;0;14;1
54383;48;2;2020-09-13;1;0;13;0
54384;49;0;2020-09-13;31;9;699;146
54385;49;1;2020-09-13;12;4;347;92
54386;49;2;2020-09-13;18;5;351;54
54387;50;0;2020-09-13;13;3;180;50
54388;50;1;2020-09-13;6;2;94;24
54389;50;2;2020-09-13;7;1;84;26
54390;51;0;2020-09-13;30;3;1072;276
54391;51;1;2020-09-13;14;1;518;159
54392;51;2;2020-09-13;16;2;547;115
54393;52;0;2020-09-13;7;0;274;90
54394;52;1;2020-09-13;3;0;133;43
54395;52;2;2020-09-13;4;0;138;47
54396;53;0;2020-09-13;10;0;255;48
54397;53;1;2020-09-13;7;0;121;29
54398;53;2;2020-09-13;2;0;132;19
54399;54;0;2020-09-13;40;1;1306;371
54400;54;1;2020-09-13;16;1;635;218
54401;54;2;2020-09-13;24;0;663;152
54402;55;0;2020-09-13;1;0;505;103
54403;55;1;2020-09-13;1;0;251;57
54404;55;2;2020-09-13;0;0;254;46
54405;56;0;2020-09-13;33;1;453;96
54406;56;1;2020-09-13;15;1;242;60
54407;56;2;2020-09-13;18;0;210;36
54408;57;0;2020-09-13;51;0;2645;866
54409;57;1;2020-09-13;32;0;1325;491
54410;57;2;2020-09-13;19;0;1311;370
54411;58;0;2020-09-13;4;0;100;28
54412;58;1;2020-09-13;2;0;35;16
54413;58;2;2020-09-13;2;0;65;12
54414;59;0;2020-09-13;130;21;2823;691
54415;59;1;2020-09-13;64;14;1391;372
54416;59;2;2020-09-13;64;6;1424;315
54417;60;0;2020-09-13;116;3;1244;422
54418;60;1;2020-09-13;57;2;604;240
54419;60;2;2020-09-13;58;1;637;182
54420;61;0;2020-09-13;9;1;264;44
54421;61;1;2020-09-13;6;0;108;29
54422;61;2;2020-09-13;3;1;154;15
54423;62;0;2020-09-13;92;13;1491;325
54424;62;1;2020-09-13;49;10;718;178
54425;62;2;2020-09-13;39;3;762;146
54426;63;0;2020-09-13;22;3;195;45
54427;63;1;2020-09-13;16;3;102;27
54428;63;2;2020-09-13;6;0;93;18
54429;64;0;2020-09-13;12;2;243;28
54430;64;1;2020-09-13;6;2;125;20
54431;64;2;2020-09-13;6;0;117;8
54432;65;0;2020-09-13;7;0;167;27
54433;65;1;2020-09-13;5;0;78;14
54434;65;2;2020-09-13;2;0;89;13
54435;66;0;2020-09-13;11;2;293;36
54436;66;1;2020-09-13;7;1;132;17
54437;66;2;2020-09-13;4;1;161;19
54438;67;0;2020-09-13;48;7;2817;701
54439;67;1;2020-09-13;20;5;1496;403
54440;67;2;2020-09-13;27;2;1310;297
54441;68;0;2020-09-13;54;6;3179;836
54442;68;1;2020-09-13;28;5;1664;504
54443;68;2;2020-09-13;25;1;1502;326
54444;69;0;2020-09-13;261;38;3382;683
54445;69;1;2020-09-13;138;26;1629;377
54446;69;2;2020-09-13;120;11;1715;295
54447;70;0;2020-09-13;2;0;309;77
54448;70;1;2020-09-13;2;0;163;51
54449;70;2;2020-09-13;0;0;145;26
54450;71;0;2020-09-13;13;1;804;202
54451;71;1;2020-09-13;6;1;359;108
54452;71;2;2020-09-13;7;0;443;94
54453;72;0;2020-09-13;21;1;451;91
54454;72;1;2020-09-13;11;1;221;50
54455;72;2;2020-09-13;10;0;230;41
54456;73;0;2020-09-13;16;6;438;75
54457;73;1;2020-09-13;6;4;197;41
54458;73;2;2020-09-13;10;2;241;34
54459;74;0;2020-09-13;29;2;961;174
54460;74;1;2020-09-13;21;1;513;111
54461;74;2;2020-09-13;8;1;442;63
54462;75;0;2020-09-13;342;58;6765;1825
54463;75;1;2020-09-13;161;39;3780;1144
54464;75;2;2020-09-13;178;18;2945;672
54465;76;0;2020-09-13;54;8;860;185
54466;76;1;2020-09-13;29;5;421;109
54467;76;2;2020-09-13;23;3;437;75
54468;77;0;2020-09-13;121;16;2931;720
54469;77;1;2020-09-13;73;11;1612;434
54470;77;2;2020-09-13;46;5;1308;286
54471;78;0;2020-09-13;239;16;2538;550
54472;78;1;2020-09-13;125;11;1325;327
54473;78;2;2020-09-13;114;5;1206;222
54474;79;0;2020-09-13;1;0;73;22
54475;79;1;2020-09-13;1;0;38;11
54476;79;2;2020-09-13;0;0;35;11
54477;80;0;2020-09-13;33;2;770;236
54478;80;1;2020-09-13;13;0;372;138
54479;80;2;2020-09-13;20;2;389;98
54480;81;0;2020-09-13;8;3;137;23
54481;81;1;2020-09-13;5;3;67;9
54482;81;2;2020-09-13;3;0;70;14
54483;82;0;2020-09-13;5;1;49;7
54484;82;1;2020-09-13;5;1;28;7
54485;82;2;2020-09-13;0;0;21;0
54486;83;0;2020-09-13;54;4;1115;150
54487;83;1;2020-09-13;28;2;623;81
54488;83;2;2020-09-13;24;2;489;67
54489;84;0;2020-09-13;42;5;301;48
54490;84;1;2020-09-13;26;4;158;36
54491;84;2;2020-09-13;16;1;143;12
54492;85;0;2020-09-13;8;2;288;44
54493;85;1;2020-09-13;3;1;153;28
54494;85;2;2020-09-13;4;1;134;16
54495;86;0;2020-09-13;3;1;156;40
54496;86;1;2020-09-13;2;0;86;23
54497;86;2;2020-09-13;1;1;70;17
54498;87;0;2020-09-13;12;2;140;27
54499;87;1;2020-09-13;7;2;65;14
54500;87;2;2020-09-13;5;0;74;13
54501;88;0;2020-09-13;12;0;755;267
54502;88;1;2020-09-13;5;0;378;154
54503;88;2;2020-09-13;7;0;376;113
54504;89;0;2020-09-13;8;1;419;95
54505;89;1;2020-09-13;4;1;208;51
54506;89;2;2020-09-13;4;0;210;43
54507;90;0;2020-09-13;5;1;569;200
54508;90;1;2020-09-13;1;1;309;112
54509;90;2;2020-09-13;4;0;260;88
54510;91;0;2020-09-13;224;16;2613;559
54511;91;1;2020-09-13;102;10;1392;313
54512;91;2;2020-09-13;114;6;1207;243
54513;92;0;2020-09-13;536;41;4884;1122
54514;92;1;2020-09-13;284;34;2649;651
54515;92;2;2020-09-13;249;6;2222;467
54516;93;0;2020-09-13;414;42;4304;1035
54517;93;1;2020-09-13;230;31;2350;630
54518;93;2;2020-09-13;182;11;1932;401
54519;94;0;2020-09-13;304;14;4702;1246
54520;94;1;2020-09-13;155;10;2408;722
54521;94;2;2020-09-13;148;4;2260;511
54522;95;0;2020-09-13;217;14;2848;735
54523;95;1;2020-09-13;100;10;1613;457
54524;95;2;2020-09-13;117;4;1227;278
54525;971;0;2020-09-13;64;20;155;33
54526;971;1;2020-09-13;40;12;90;20
54527;971;2;2020-09-13;24;8;65;13
54528;972;0;2020-09-13;12;4;115;18
54529;972;1;2020-09-13;5;1;63;14
54530;972;2;2020-09-13;7;3;52;4
54531;973;0;2020-09-13;38;7;1637;59
54532;973;1;2020-09-13;14;4;684;41
54533;973;2;2020-09-13;24;3;951;18
54534;974;0;2020-09-13;68;13;298;15
54535;974;1;2020-09-13;32;5;160;6
54536;974;2;2020-09-13;35;8;137;9
54537;976;0;2020-09-13;3;0;450;28
54538;976;1;2020-09-13;2;0;209;18
54539;976;2;2020-09-13;1;0;235;10
54540;01;0;2020-09-14;30;1;468;109
54541;01;1;2020-09-14;16;1;238;63
54542;01;2;2020-09-14;14;0;228;46
54543;02;0;2020-09-14;40;2;1143;288
54544;02;1;2020-09-14;27;1;509;174
54545;02;2;2020-09-14;13;1;632;112
54546;03;0;2020-09-14;11;1;215;41
54547;03;1;2020-09-14;6;0;91;22
54548;03;2;2020-09-14;5;1;123;19
54549;04;0;2020-09-14;2;0;149;15
54550;04;1;2020-09-14;0;0;64;11
54551;04;2;2020-09-14;2;0;85;4
54552;05;0;2020-09-14;7;2;146;20
54553;05;1;2020-09-14;5;2;76;9
54554;05;2;2020-09-14;2;0;70;11
54555;06;0;2020-09-14;106;13;993;207
54556;06;1;2020-09-14;55;7;500;108
54557;06;2;2020-09-14;50;6;477;97
54558;07;0;2020-09-14;16;1;449;117
54559;07;1;2020-09-14;7;1;221;82
54560;07;2;2020-09-14;9;0;226;34
54561;08;0;2020-09-14;5;0;224;60
54562;08;1;2020-09-14;4;0;105;37
54563;08;2;2020-09-14;1;0;117;22
54564;09;0;2020-09-14;5;1;34;2
54565;09;1;2020-09-14;1;0;16;2
54566;09;2;2020-09-14;4;1;18;0
54567;10;0;2020-09-14;10;0;663;137
54568;10;1;2020-09-14;7;0;346;88
54569;10;2;2020-09-14;3;0;314;49
54570;11;0;2020-09-14;3;0;245;60
54571;11;1;2020-09-14;2;0;130;43
54572;11;2;2020-09-14;1;0;115;17
54573;12;0;2020-09-14;12;1;158;24
54574;12;1;2020-09-14;8;1;72;15
54575;12;2;2020-09-14;4;0;86;9
54576;13;0;2020-09-14;405;108;4338;608
54577;13;1;2020-09-14;243;71;2217;347
54578;13;2;2020-09-14;158;36;2078;260
54579;14;0;2020-09-14;15;2;360;85
54580;14;1;2020-09-14;9;2;170;58
54581;14;2;2020-09-14;6;0;190;27
54582;15;0;2020-09-14;11;0;54;11
54583;15;1;2020-09-14;7;0;30;8
54584;15;2;2020-09-14;4;0;24;3
54585;16;0;2020-09-14;3;0;63;13
54586;16;1;2020-09-14;3;0;39;8
54587;16;2;2020-09-14;0;0;22;5
54588;17;0;2020-09-14;5;1;157;51
54589;17;1;2020-09-14;4;1;88;33
54590;17;2;2020-09-14;1;0;69;18
54591;18;0;2020-09-14;21;1;210;86
54592;18;1;2020-09-14;9;1;103;42
54593;18;2;2020-09-14;12;0;106;44
54594;19;0;2020-09-14;10;3;162;37
54595;19;1;2020-09-14;9;2;87;28
54596;19;2;2020-09-14;1;1;75;9
54597;21;0;2020-09-14;6;3;964;252
54598;21;1;2020-09-14;5;3;441;144
54599;21;2;2020-09-14;1;0;519;108
54600;22;0;2020-09-14;7;0;240;40
54601;22;1;2020-09-14;3;0;111;24
54602;22;2;2020-09-14;4;0;129;16
54603;23;0;2020-09-14;2;0;86;15
54604;23;1;2020-09-14;0;0;49;8
54605;23;2;2020-09-14;2;0;37;7
54606;24;0;2020-09-14;4;1;100;14
54607;24;1;2020-09-14;1;1;56;7
54608;24;2;2020-09-14;3;0;44;7
54609;25;0;2020-09-14;6;1;646;153
54610;25;1;2020-09-14;2;0;332;87
54611;25;2;2020-09-14;4;1;314;65
54612;26;0;2020-09-14;11;3;551;130
54613;26;1;2020-09-14;5;2;295;80
54614;26;2;2020-09-14;6;1;256;50
54615;27;0;2020-09-14;25;0;275;86
54616;27;1;2020-09-14;12;0;128;42
54617;27;2;2020-09-14;13;0;146;44
54618;28;0;2020-09-14;8;1;613;146
54619;28;1;2020-09-14;4;0;301;74
54620;28;2;2020-09-14;2;0;294;70
54621;29;0;2020-09-14;15;4;203;44
54622;29;1;2020-09-14;9;3;112;28
54623;29;2;2020-09-14;6;1;88;16
54624;2A;0;2020-09-14;4;1;153;48
54625;2A;1;2020-09-14;3;1;67;27
54626;2A;2;2020-09-14;1;0;86;21
54627;2B;0;2020-09-14;11;2;122;13
54628;2B;1;2020-09-14;8;2;68;6
54629;2B;2;2020-09-14;3;0;54;7
54630;30;0;2020-09-14;33;7;406;100
54631;30;1;2020-09-14;18;4;209;52
54632;30;2;2020-09-14;15;3;197;48
54633;31;0;2020-09-14;77;13;811;88
54634;31;1;2020-09-14;43;11;460;52
54635;31;2;2020-09-14;34;2;350;36
54636;32;0;2020-09-14;13;1;91;24
54637;32;1;2020-09-14;8;1;49;15
54638;32;2;2020-09-14;5;0;41;9
54639;33;0;2020-09-14;113;27;1105;175
54640;33;1;2020-09-14;70;19;552;86
54641;33;2;2020-09-14;41;8;548;87
54642;34;0;2020-09-14;89;17;838;132
54643;34;1;2020-09-14;47;10;439;77
54644;34;2;2020-09-14;40;6;394;55
54645;35;0;2020-09-14;56;5;529;90
54646;35;1;2020-09-14;33;3;293;46
54647;35;2;2020-09-14;23;2;234;44
54648;36;0;2020-09-14;3;1;198;82
54649;36;1;2020-09-14;2;1;89;43
54650;36;2;2020-09-14;1;0;108;39
54651;37;0;2020-09-14;21;6;386;94
54652;37;1;2020-09-14;11;3;174;61
54653;37;2;2020-09-14;10;3;211;33
54654;38;0;2020-09-14;65;10;796;154
54655;38;1;2020-09-14;33;7;388;88
54656;38;2;2020-09-14;32;3;398;66
54657;39;0;2020-09-14;3;0;331;60
54658;39;1;2020-09-14;2;0;145;30
54659;39;2;2020-09-14;1;0;185;30
54660;40;0;2020-09-14;2;0;80;13
54661;40;1;2020-09-14;2;0;45;7
54662;40;2;2020-09-14;0;0;35;6
54663;41;0;2020-09-14;6;0;343;66
54664;41;1;2020-09-14;4;0;174;37
54665;41;2;2020-09-14;2;0;168;29
54666;42;0;2020-09-14;83;8;1044;249
54667;42;1;2020-09-14;50;8;540;169
54668;42;2;2020-09-14;32;0;504;80
54669;43;0;2020-09-14;2;1;108;18
54670;43;1;2020-09-14;1;1;43;11
54671;43;2;2020-09-14;1;0;65;7
54672;44;0;2020-09-14;31;4;797;172
54673;44;1;2020-09-14;20;2;410;104
54674;44;2;2020-09-14;11;2;386;68
54675;45;0;2020-09-14;27;8;694;106
54676;45;1;2020-09-14;21;7;353;67
54677;45;2;2020-09-14;6;1;339;39
54678;46;0;2020-09-14;0;0;72;22
54679;46;1;2020-09-14;0;0;36;10
54680;46;2;2020-09-14;0;0;36;12
54681;47;0;2020-09-14;15;4;94;13
54682;47;1;2020-09-14;10;3;47;10
54683;47;2;2020-09-14;5;1;47;3
54684;48;0;2020-09-14;3;0;27;1
54685;48;1;2020-09-14;2;0;14;1
54686;48;2;2020-09-14;1;0;13;0
54687;49;0;2020-09-14;31;7;702;146
54688;49;1;2020-09-14;13;4;348;92
54689;49;2;2020-09-14;17;3;353;54
54690;50;0;2020-09-14;13;3;180;50
54691;50;1;2020-09-14;6;2;94;24
54692;50;2;2020-09-14;7;1;84;26
54693;51;0;2020-09-14;33;3;1071;277
54694;51;1;2020-09-14;15;1;518;159
54695;51;2;2020-09-14;18;2;546;116
54696;52;0;2020-09-14;9;0;274;90
54697;52;1;2020-09-14;3;0;133;43
54698;52;2;2020-09-14;6;0;138;47
54699;53;0;2020-09-14;9;0;257;48
54700;53;1;2020-09-14;7;0;121;29
54701;53;2;2020-09-14;2;0;133;19
54702;54;0;2020-09-14;41;2;1311;371
54703;54;1;2020-09-14;16;1;638;218
54704;54;2;2020-09-14;25;1;665;152
54705;55;0;2020-09-14;4;0;505;103
54706;55;1;2020-09-14;2;0;251;57
54707;55;2;2020-09-14;2;0;254;46
54708;56;0;2020-09-14;36;1;453;96
54709;56;1;2020-09-14;15;1;242;60
54710;56;2;2020-09-14;21;0;210;36
54711;57;0;2020-09-14;52;0;2645;866
54712;57;1;2020-09-14;33;0;1325;491
54713;57;2;2020-09-14;19;0;1311;370
54714;58;0;2020-09-14;4;0;100;28
54715;58;1;2020-09-14;2;0;35;16
54716;58;2;2020-09-14;2;0;65;12
54717;59;0;2020-09-14;138;18;2836;692
54718;59;1;2020-09-14;69;14;1395;373
54719;59;2;2020-09-14;67;3;1430;316
54720;60;0;2020-09-14;117;4;1247;422
54721;60;1;2020-09-14;58;3;605;240
54722;60;2;2020-09-14;58;1;639;182
54723;61;0;2020-09-14;9;1;264;44
54724;61;1;2020-09-14;6;0;108;29
54725;61;2;2020-09-14;3;1;154;15
54726;62;0;2020-09-14;92;15;1492;325
54727;62;1;2020-09-14;50;12;718;178
54728;62;2;2020-09-14;39;3;763;146
54729;63;0;2020-09-14;26;3;196;46
54730;63;1;2020-09-14;18;3;103;27
54731;63;2;2020-09-14;8;0;93;19
54732;64;0;2020-09-14;21;2;244;28
54733;64;1;2020-09-14;12;1;126;20
54734;64;2;2020-09-14;9;1;117;8
54735;65;0;2020-09-14;5;0;169;27
54736;65;1;2020-09-14;4;0;79;14
54737;65;2;2020-09-14;1;0;90;13
54738;66;0;2020-09-14;15;1;293;36
54739;66;1;2020-09-14;10;0;132;17
54740;66;2;2020-09-14;5;1;161;19
54741;67;0;2020-09-14;48;7;2817;701
54742;67;1;2020-09-14;21;5;1496;403
54743;67;2;2020-09-14;27;2;1310;297
54744;68;0;2020-09-14;54;6;3183;837
54745;68;1;2020-09-14;28;5;1665;505
54746;68;2;2020-09-14;25;1;1505;326
54747;69;0;2020-09-14;286;44;3391;685
54748;69;1;2020-09-14;146;30;1636;378
54749;69;2;2020-09-14;135;13;1717;296
54750;70;0;2020-09-14;2;0;309;77
54751;70;1;2020-09-14;2;0;163;51
54752;70;2;2020-09-14;0;0;145;26
54753;71;0;2020-09-14;16;1;804;202
54754;71;1;2020-09-14;8;1;359;108
54755;71;2;2020-09-14;8;0;443;94
54756;72;0;2020-09-14;24;3;451;91
54757;72;1;2020-09-14;13;3;221;50
54758;72;2;2020-09-14;11;0;230;41
54759;73;0;2020-09-14;15;6;440;75
54760;73;1;2020-09-14;6;4;197;41
54761;73;2;2020-09-14;9;2;243;34
54762;74;0;2020-09-14;26;2;964;174
54763;74;1;2020-09-14;19;1;515;111
54764;74;2;2020-09-14;7;1;443;63
54765;75;0;2020-09-14;350;60;6774;1825
54766;75;1;2020-09-14;165;38;3787;1144
54767;75;2;2020-09-14;182;21;2947;672
54768;76;0;2020-09-14;56;8;865;185
54769;76;1;2020-09-14;27;4;425;109
54770;76;2;2020-09-14;27;4;438;75
54771;77;0;2020-09-14;126;18;2932;720
54772;77;1;2020-09-14;73;10;1613;434
54773;77;2;2020-09-14;51;8;1308;286
54774;78;0;2020-09-14;239;16;2546;552
54775;78;1;2020-09-14;124;10;1328;328
54776;78;2;2020-09-14;115;6;1211;223
54777;79;0;2020-09-14;1;0;73;22
54778;79;1;2020-09-14;1;0;38;11
54779;79;2;2020-09-14;0;0;35;11
54780;80;0;2020-09-14;32;2;770;236
54781;80;1;2020-09-14;12;0;372;138
54782;80;2;2020-09-14;20;2;389;98
54783;81;0;2020-09-14;8;3;137;23
54784;81;1;2020-09-14;5;3;67;9
54785;81;2;2020-09-14;3;0;70;14
54786;82;0;2020-09-14;9;2;49;7
54787;82;1;2020-09-14;8;2;28;7
54788;82;2;2020-09-14;1;0;21;0
54789;83;0;2020-09-14;59;7;1118;153
54790;83;1;2020-09-14;34;5;624;81
54791;83;2;2020-09-14;23;2;491;70
54792;84;0;2020-09-14;56;8;303;49
54793;84;1;2020-09-14;33;7;159;37
54794;84;2;2020-09-14;23;1;144;12
54795;85;0;2020-09-14;11;3;288;44
54796;85;1;2020-09-14;6;2;153;28
54797;85;2;2020-09-14;4;1;134;16
54798;86;0;2020-09-14;6;1;156;40
54799;86;1;2020-09-14;3;0;86;23
54800;86;2;2020-09-14;3;1;70;17
54801;87;0;2020-09-14;12;2;140;27
54802;87;1;2020-09-14;7;2;65;14
54803;87;2;2020-09-14;5;0;74;13
54804;88;0;2020-09-14;13;0;755;267
54805;88;1;2020-09-14;6;0;378;154
54806;88;2;2020-09-14;7;0;376;113
54807;89;0;2020-09-14;10;1;422;95
54808;89;1;2020-09-14;4;1;209;51
54809;89;2;2020-09-14;6;0;212;43
54810;90;0;2020-09-14;3;1;571;201
54811;90;1;2020-09-14;1;1;310;112
54812;90;2;2020-09-14;2;0;261;89
54813;91;0;2020-09-14;231;20;2619;560
54814;91;1;2020-09-14;106;13;1396;314
54815;91;2;2020-09-14;117;7;1209;243
54816;92;0;2020-09-14;538;40;4897;1124
54817;92;1;2020-09-14;284;33;2659;653
54818;92;2;2020-09-14;252;7;2225;467
54819;93;0;2020-09-14;417;48;4311;1037
54820;93;1;2020-09-14;235;35;2352;631
54821;93;2;2020-09-14;180;13;1937;402
54822;94;0;2020-09-14;310;13;4707;1247
54823;94;1;2020-09-14;159;9;2411;723
54824;94;2;2020-09-14;149;4;2262;511
54825;95;0;2020-09-14;221;14;2852;736
54826;95;1;2020-09-14;104;11;1614;457
54827;95;2;2020-09-14;117;3;1230;279
54828;971;0;2020-09-14;64;20;155;33
54829;971;1;2020-09-14;40;12;90;20
54830;971;2;2020-09-14;24;8;65;13
54831;972;0;2020-09-14;12;4;115;18
54832;972;1;2020-09-14;5;1;63;14
54833;972;2;2020-09-14;7;3;52;4
54834;973;0;2020-09-14;38;8;1641;59
54835;973;1;2020-09-14;16;5;684;41
54836;973;2;2020-09-14;22;3;955;18
54837;974;0;2020-09-14;69;12;299;15
54838;974;1;2020-09-14;33;4;161;6
54839;974;2;2020-09-14;35;8;137;9
54840;976;0;2020-09-14;4;0;450;28
54841;976;1;2020-09-14;2;0;209;18
54842;976;2;2020-09-14;2;0;235;10
54843;01;0;2020-09-15;34;1;471;110
54844;01;1;2020-09-15;19;0;240;64
54845;01;2;2020-09-15;15;1;229;46
54846;02;0;2020-09-15;42;3;1143;288
54847;02;1;2020-09-15;29;2;509;174
54848;02;2;2020-09-15;13;1;632;112
54849;03;0;2020-09-15;11;1;216;41
54850;03;1;2020-09-15;7;0;91;22
54851;03;2;2020-09-15;4;1;124;19
54852;04;0;2020-09-15;3;0;149;15
54853;04;1;2020-09-15;0;0;64;11
54854;04;2;2020-09-15;3;0;85;4
54855;05;0;2020-09-15;8;2;147;20
54856;05;1;2020-09-15;5;2;77;9
54857;05;2;2020-09-15;3;0;70;11
54858;06;0;2020-09-15;106;10;1001;209
54859;06;1;2020-09-15;54;5;506;108
54860;06;2;2020-09-15;51;5;479;99
54861;07;0;2020-09-15;17;1;450;117
54862;07;1;2020-09-15;8;1;222;82
54863;07;2;2020-09-15;9;0;226;34
54864;08;0;2020-09-15;10;1;225;60
54865;08;1;2020-09-15;7;0;106;37
54866;08;2;2020-09-15;3;1;117;22
54867;09;0;2020-09-15;5;1;34;2
54868;09;1;2020-09-15;1;0;16;2
54869;09;2;2020-09-15;4;1;18;0
54870;10;0;2020-09-15;10;0;663;137
54871;10;1;2020-09-15;7;0;346;88
54872;10;2;2020-09-15;3;0;314;49
54873;11;0;2020-09-15;3;0;245;60
54874;11;1;2020-09-15;2;0;130;43
54875;11;2;2020-09-15;1;0;115;17
54876;12;0;2020-09-15;12;1;158;24
54877;12;1;2020-09-15;8;1;72;15
54878;12;2;2020-09-15;4;0;86;9
54879;13;0;2020-09-15;419;108;4387;612
54880;13;1;2020-09-15;244;71;2245;351
54881;13;2;2020-09-15;171;36;2099;260
54882;14;0;2020-09-15;13;2;362;85
54883;14;1;2020-09-15;7;1;172;58
54884;14;2;2020-09-15;6;1;190;27
54885;15;0;2020-09-15;9;0;56;11
54886;15;1;2020-09-15;5;0;32;8
54887;15;2;2020-09-15;4;0;24;3
54888;16;0;2020-09-15;3;0;63;13
54889;16;1;2020-09-15;3;0;39;8
54890;16;2;2020-09-15;0;0;22;5
54891;17;0;2020-09-15;6;1;157;51
54892;17;1;2020-09-15;5;1;88;33
54893;17;2;2020-09-15;1;0;69;18
54894;18;0;2020-09-15;19;1;212;88
54895;18;1;2020-09-15;9;1;103;43
54896;18;2;2020-09-15;10;0;108;45
54897;19;0;2020-09-15;9;3;163;37
54898;19;1;2020-09-15;7;2;87;28
54899;19;2;2020-09-15;2;1;76;9
54900;21;0;2020-09-15;7;3;964;252
54901;21;1;2020-09-15;5;3;441;144
54902;21;2;2020-09-15;2;0;519;108
54903;22;0;2020-09-15;7;0;240;40
54904;22;1;2020-09-15;3;0;111;24
54905;22;2;2020-09-15;4;0;129;16
54906;23;0;2020-09-15;0;0;88;15
54907;23;1;2020-09-15;0;0;49;8
54908;23;2;2020-09-15;0;0;39;7
54909;24;0;2020-09-15;4;1;101;14
54910;24;1;2020-09-15;1;1;56;7
54911;24;2;2020-09-15;3;0;45;7
54912;25;0;2020-09-15;6;1;647;153
54913;25;1;2020-09-15;2;0;332;87
54914;25;2;2020-09-15;4;1;315;65
54915;26;0;2020-09-15;10;2;550;130
54916;26;1;2020-09-15;4;1;294;80
54917;26;2;2020-09-15;6;1;256;50
54918;27;0;2020-09-15;29;0;275;87
54919;27;1;2020-09-15;15;0;128;42
54920;27;2;2020-09-15;14;0;146;45
54921;28;0;2020-09-15;10;2;613;146
54922;28;1;2020-09-15;5;0;301;74
54923;28;2;2020-09-15;3;1;294;70
54924;29;0;2020-09-15;19;4;203;44
54925;29;1;2020-09-15;11;3;112;28
54926;29;2;2020-09-15;8;1;88;16
54927;2A;0;2020-09-15;5;1;155;48
54928;2A;1;2020-09-15;3;1;67;27
54929;2A;2;2020-09-15;2;0;88;21
54930;2B;0;2020-09-15;12;3;123;13
54931;2B;1;2020-09-15;9;3;68;6
54932;2B;2;2020-09-15;2;0;55;7
54933;30;0;2020-09-15;37;12;412;100
54934;30;1;2020-09-15;24;9;210;52
54935;30;2;2020-09-15;13;3;202;48
54936;31;0;2020-09-15;75;12;813;89
54937;31;1;2020-09-15;42;11;461;52
54938;31;2;2020-09-15;33;1;351;37
54939;32;0;2020-09-15;12;1;91;24
54940;32;1;2020-09-15;8;1;49;15
54941;32;2;2020-09-15;4;0;41;9
54942;33;0;2020-09-15;117;28;1117;176
54943;33;1;2020-09-15;69;19;561;87
54944;33;2;2020-09-15;46;9;551;87
54945;34;0;2020-09-15;87;18;849;135
54946;34;1;2020-09-15;53;11;443;78
54947;34;2;2020-09-15;33;6;401;56
54948;35;0;2020-09-15;51;6;538;90
54949;35;1;2020-09-15;28;3;300;46
54950;35;2;2020-09-15;23;3;236;44
54951;36;0;2020-09-15;3;1;198;82
54952;36;1;2020-09-15;2;1;89;43
54953;36;2;2020-09-15;1;0;108;39
54954;37;0;2020-09-15;21;4;390;94
54955;37;1;2020-09-15;9;2;177;61
54956;37;2;2020-09-15;12;2;212;33
54957;38;0;2020-09-15;71;10;801;155
54958;38;1;2020-09-15;38;8;389;89
54959;38;2;2020-09-15;33;2;402;66
54960;39;0;2020-09-15;3;0;331;60
54961;39;1;2020-09-15;2;0;145;30
54962;39;2;2020-09-15;1;0;185;30
54963;40;0;2020-09-15;5;1;81;13
54964;40;1;2020-09-15;4;0;46;7
54965;40;2;2020-09-15;1;1;35;6
54966;41;0;2020-09-15;5;0;343;68
54967;41;1;2020-09-15;4;0;174;38
54968;41;2;2020-09-15;1;0;168;30
